+1 Sling Bullets (20) (500 gp, 1.5 lb)
Scroll of Tasirin’s Haunted Sleep (ToS, 6th Level) (1280 gp, 0.1 lb)
Scroll of Tattoo of Power (ToS, 6th Level) (1280 gp, 0.1 lb)
Scroll of Teleport Trap (ToS, 6th Level) (1280 gp, 0.1 lb)
Scroll of Thousand Needles (ToS, 6th Level) (1280 gp, 0.1 lb)
Scroll of Treegrowth (ToS, 6th Level) (1280 gp, 0.1 lb)
Scroll of True Name (ToS, 6th Level) (1280 gp, 0.1 lb)
Scroll of Tunnel Swallow (ToS, 6th Level) (1280 gp, 0.1 lb)
Scroll of Tyvek’s Temporary Inner Strength (ToS, 6th Level) (1280 gp, 0.1 lb)
Scroll of Unburn (ToS, 6th Level) (1280 gp, 0.1 lb)
Scroll of Valcon’s Spectral Army (ToS, 6th Level) (1280 gp, 0.1 lb)
Scroll of Waves of Exhaustion (ToS, 6th Level) (1280 gp, 0.1 lb)
Scroll of Web of Shadows (ToS, 6th Level) (1280 gp, 0.1 lb)
Scroll of Acid Storm (ToS, 7th Level) (2560 gp, 0.1 lb)
Scroll of Alpha’s Comet (ToS, 7th Level) (2560 gp, 0.1 lb)
Scroll of Alpha’s Starlight Citadel (ToS, 7th Level) (2560 gp, 0.1 lb)
Scroll of Alter Beast (ToS, 7th Level) (2560 gp, 0.1 lb)
Scroll of Amorphous Blob (ToS, 7th Level) (2560 gp, 0.1 lb)
Scroll of Animate Golem (ToS, 7th Level) (2560 gp, 0.1 lb)
Scroll of Blood Burn (ToS, 7th Level) (2560 gp, 0.1 lb)
Scroll of Blood To Dust (ToS, 7th Level) (2560 gp, 0.1 lb)
Scroll of Blood To Water (ToS, 7th Level) (2560 gp, 0.1 lb)
Scroll of Bolt of Glory (ToS, 7th Level) (2560 gp, 0.1 lb)
Scroll of Call Dragon (ToS, 7th Level) (2560 gp, 0.1 lb)
Scroll of Channel Flame (ToS, 7th Level) (2560 gp, 0.1 lb)
Scroll of Cloud of Death (ToS, 7th Level) (2560 gp, 0.1 lb)
Scroll of Corpse Host (ToS, 7th Level) (2560 gp, 0.1 lb)
Scroll of Create Quasimancer (ToS, 7th Level) (2560 gp, 0.1 lb)
Scroll of Cyclone Chariot (ToS, 7th Level) (2560 gp, 0.1 lb)
Scroll of Darklight’s Finger of Ice (ToS, 7th Level) (2560 gp, 0.1 lb)
Scroll of Darklight’s Tattooed Creature (ToS, 7th Level) (2560 gp, 0.1 lb)
Scroll of Darklight’s Tattooed Item (ToS, 7th Level) (2560 gp, 0.1 lb)
Scroll of Deathwalk (ToS, 7th Level) (2560 gp, 0.1 lb)
Scroll of Deja Vu (ToS, 7th Level) (2560 gp, 0.1 lb)
Scroll of Demand (ToS, 7th Level) (2560 gp, 0.1 lb)
Scroll of Diamondblade (ToS, 7th Level) (2560 gp, 0.1 lb)
Scroll of Duo-Dimension (ToS, 7th Level) (2560 gp, 0.1 lb)
Scroll of Endless Dance (ToS, 7th Level) (2560 gp, 0.1 lb)
Scroll of Energy Ball (ToS, 7th Level) (2560 gp, 0.1 lb)
Scroll of Eye of the Beholder (ToS, 7th Level) (2560 gp, 0.1 lb)
Scroll of Flame Harvest (ToS, 7th Level) (2560 gp, 0.1 lb)
Scroll of Fog of Nightmares (ToS, 7th Level) (2560 gp, 0.1 lb)
Scroll of Fortunate Fate (ToS, 7th Level) (2560 gp, 0.1 lb)
Scroll of Ghoul Gauntlet (ToS, 7th Level) (2560 gp, 0.1 lb)
Scroll of Glassteel (ToS, 7th Level) (2560 gp, 0.1 lb)
Scroll of Gunther’s Kaleidoscopic Strike (ToS, 7th Level) (2560 gp, 0.1 lb)
Scroll of Half-Blood Extraction (ToS, 7th Level) (2560 gp, 0.1 lb)
Scroll of Heartbreaker (ToS, 7th Level) (2560 gp, 0.1 lb)
Scroll of Holy Star (ToS, 7th Level) (2560 gp, 0.1 lb)
Scroll of Hungry Darkness (ToS, 7th Level) (2560 gp, 0.1 lb)
Scroll of Kiss of the Nereid (ToS, 7th Level) (2560 gp, 0.1 lb)
Scroll of Legal Thoughts (ToS, 7th Level) (2560 gp, 0.1 lb)
Scroll of Lestat’s Legion (ToS, 7th Level) (2560 gp, 0.1 lb)
Scroll of Mass Dominate Person (ToS, 7th Level) (2560 gp, 0.1 lb)
Scroll of Mindkiller (ToS, 7th Level) (2560 gp, 0.1 lb)
Scroll of Moment of Prescience (ToS, 7th Level) (2560 gp, 0.1 lb)
Scroll of Nature’s Avatar (ToS, 7th Level) (2560 gp, 0.1 lb)
Scroll of Nilspace Doorway (ToS, 7th Level) (2560 gp, 0.1 lb)
Scroll of Nine Lives (ToS, 7th Level) (2560 gp, 0.1 lb)
Scroll of Nymph’s Beauty (ToS, 7th Level) (2560 gp, 0.1 lb)
Scroll of Otiluke’s Fire And Ice (ToS, 7th Level) (2560 gp, 0.1 lb)
Scroll of Otiluke’s Siege Sphere (ToS, 7th Level) (2560 gp, 0.1 lb)
Scroll of Power Word Sleep (ToS, 7th Level) (2560 gp, 0.1 lb)
Scroll of Power Word Vaporize (ToS, 7th Level) (2560 gp, 0.1 lb)
Scroll of Prismal’s Pictograph (ToS, 7th Level) (2560 gp, 0.1 lb)
Scroll of Probe Thoughts (ToS, 7th Level) (2560 gp, 0.1 lb)
Scroll of Radiant Assault (ToS, 7th Level) (2560 gp, 0.1 lb)
Scroll of Rain of Embers (ToS, 7th Level) (2560 gp, 0.1 lb)
Scroll of Rain of Roses (ToS, 7th Level) (2560 gp, 0.1 lb)
Scroll of Right of Might (ToS, 7th Level) (2560 gp, 0.1 lb)
Scroll of Sand Gems (ToS, 7th Level) (2560 gp, 0.1 lb)
Scroll of Seal of Destiny (ToS, 7th Level) (2560 gp, 0.1 lb)
Scroll of Seven-Eyes (ToS, 7th Level) (2560 gp, 0.1 lb)
Scroll of Shade Transformation (ToS, 7th Level) (2560 gp, 0.1 lb)
Scroll of Soul Anchor (ToS, 7th Level) (2560 gp, 0.1 lb)
Scroll of Starmantle (ToS, 7th Level) (2560 gp, 0.1 lb)
Scroll of Stone Spiders (ToS, 7th Level) (2560 gp, 0.1 lb)
Scroll of Symbol (New Variants) (ToS, 7th Level) (2560 gp, 0.1 lb)
Scroll of Terror (ToS, 7th Level) (2560 gp, 0.1 lb)
Scroll of Timed Stasis (ToS, 7th Level) (2560 gp, 0.1 lb)
Scroll of Touch of the Styx (ToS, 7th Level) (2560 gp, 0.1 lb)
Scroll of Undead Army (ToS, 7th Level) (2560 gp, 0.1 lb)
Scroll of Upsurge (ToS, 7th Level) (2560 gp, 0.1 lb)
Scroll of Wither Limb (ToS, 7th Level) (2560 gp, 0.1 lb)
Scroll of Withering Palm (ToS, 7th Level) (2560 gp, 0.1 lb)
Scroll of Aging (ToS, 8th Level) (5120 gp, 0.1 lb)
Scroll of Airboat (ToS, 8th Level) (5120 gp, 0.1 lb)
Scroll of Awaken Forest (ToS, 8th Level) (5120 gp, 0.1 lb)
Scroll of Bite of the King (ToS, 8th Level) (5120 gp, 0.1 lb)
Scroll of Chariot of the Gods (ToS, 8th Level) (5120 gp, 0.1 lb)
Scroll of Circle of Blindness (ToS, 8th Level) (5120 gp, 0.1 lb)
Scroll of Continuous Weather (ToS, 8th Level) (5120 gp, 0.1 lb)
Scroll of Crown of Angels (ToS, 8th Level) (5120 gp, 0.1 lb)
Scroll of Demonstar (ToS, 8th Level) (5120 gp, 0.1 lb)
Scroll of Disbelief (ToS, 8th Level) (5120 gp, 0.1 lb)
Scroll of Divine Truth (ToS, 8th Level) (5120 gp, 0.1 lb)
Scroll of Eternal Rest (ToS, 8th Level) (5120 gp, 0.1 lb)
Scroll of Evolve (ToS, 8th Level) (5120 gp, 0.1 lb)
Scroll of Field of Icy Razors (ToS, 8th Level) (5120 gp, 0.1 lb)
Scroll of Flensing (ToS, 8th Level) (5120 gp, 0.1 lb)
Scroll of Giant Size (ToS, 8th Level) (5120 gp, 0.1 lb)
Scroll of Glass Storm (ToS, 8th Level) (5120 gp, 0.1 lb)
Scroll of Heart And Soul (ToS, 8th Level) (5120 gp, 0.1 lb)
Scroll of Heart of Stone (ToS, 8th Level) (5120 gp, 0.1 lb)
Scroll of Heartseeker (ToS, 8th Level) (5120 gp, 0.1 lb)
Scroll of Hellfire Ray (ToS, 8th Level) (5120 gp, 0.1 lb)
Scroll of Holy Presence (ToS, 8th Level) (5120 gp, 0.1 lb)
Scroll of Hornung’s Random Dispatcher (ToS, 8th Level) (5120 gp, 0.1 lb)
Scroll of Khelben’s Blackstaff (ToS, 8th Level) (5120 gp, 0.1 lb)
Scroll of Kiri’s Soul Transfer (ToS, 8th Level) (5120 gp, 0.1 lb)
Scroll of Laeral’s Invisible Blade (ToS, 8th Level) (5120 gp, 0.1 lb)
Scroll of Lifeblend (ToS, 8th Level) (5120 gp, 0.1 lb)
Scroll of Lightning Storm (ToS, 8th Level) (5120 gp, 0.1 lb)
Scroll of Longevity (ToS, 8th Level) (5120 gp, 0.1 lb)
Scroll of Magic Susceptibility (ToS, 8th Level) (5120 gp, 0.1 lb)
Scroll of Mass Contagion (ToS, 8th Level) (5120 gp, 0.1 lb)
Scroll of Minute Size (ToS, 8th Level) (5120 gp, 0.1 lb)
Scroll of Mirage of Despair (ToS, 8th Level) (5120 gp, 0.1 lb)
Scroll of Mordenkainen’s Capable Caravel (ToS, 8th Level) (5120 gp, 0.1 lb)
Scroll of Orko’s Elemental Triad (ToS, 8th Level) (5120 gp, 0.1 lb)
Scroll of Power Word Blind (ToS, 8th Level) (5120 gp, 0.1 lb)
Scroll of Quench the Spirit (ToS, 8th Level) (5120 gp, 0.1 lb)
Scroll of Renew Deposit (ToS, 8th Level) (5120 gp, 0.1 lb)
Scroll of Screen (ToS, 8th Level) (5120 gp, 0.1 lb)
Scroll of Sheath (ToS, 8th Level) (5120 gp, 0.1 lb)
Scroll of Simbul’s Skeletal Deliquescence (ToS, 8th Level) (5120 gp, 0.1 lb)
Scroll of Smite (ToS, 8th Level) (5120 gp, 0.1 lb)
Scroll of Stash (ToS, 8th Level) (5120 gp, 0.1 lb)
Scroll of Storm (ToS, 8th Level) (5120 gp, 0.1 lb)
Scroll of Stormrage (ToS, 8th Level) (5120 gp, 0.1 lb)
Scroll of Submerge Ship (ToS, 8th Level) (5120 gp, 0.1 lb)
Scroll of Succor (ToS, 8th Level) (5120 gp, 0.1 lb)
Scroll of Suffocate (ToS, 8th Level) (5120 gp, 0.1 lb)
Scroll of Tyvek’s Immortal Words (ToS, 8th Level) (5120 gp, 0.1 lb)
Scroll of Vaporize (ToS, 8th Level) (5120 gp, 0.1 lb)
Scroll of Wail of the Banshee (ToS, 8th Level) (5120 gp, 0.1 lb)
Scroll of Whisper’s Damage Transference (ToS, 8th Level) (5120 gp, 0.1 lb)
Scroll of Year Stealing (ToS, 8th Level) (5120 gp, 0.1 lb)
Scroll of Ancient Curse (ToS, 9th Level) (10240 gp, 0.1 lb)
Scroll of Arcane Tunnel (ToS, 9th Level) (10240 gp, 0.1 lb)
Scroll of Avatar (ToS, 9th Level) (10240 gp, 0.1 lb)
Scroll of Bad Medicine (ToS, 9th Level) (10240 gp, 0.1 lb)
Scroll of Bilocation (ToS, 9th Level) (10240 gp, 0.1 lb)
Scroll of Black Blade of Disaster (ToS, 9th Level) (10240 gp, 0.1 lb)
Scroll of Body Link (ToS, 9th Level) (10240 gp, 0.1 lb)
Scroll of Breath of Death (ToS, 9th Level) (10240 gp, 0.1 lb)
Scroll of Breath of Life (ToS, 9th Level) (10240 gp, 0.1 lb)
Scroll of Call (ToS, 9th Level) (10240 gp, 0.1 lb)
Scroll of Chain Madness (ToS, 9th Level) (10240 gp, 0.1 lb)
Scroll of Chaotic Terrain (ToS, 9th Level) (10240 gp, 0.1 lb)
Scroll of Coalthirst’s Universal Mindbender (ToS, 9th Level) (10240 gp, 0.1 lb)
Scroll of Create Life (ToS, 9th Level) (10240 gp, 0.1 lb)
Scroll of Crystalbrittle (ToS, 9th Level) (10240 gp, 0.1 lb)
Scroll of Cursed Earth (ToS, 9th Level) (10240 gp, 0.1 lb)
Scroll of Darklight’s Creeping Curse of Frost (ToS, 9th Level) (10240 gp, 0.1 lb)
Scroll of Death Pact (ToS, 9th Level) (10240 gp, 0.1 lb)
Scroll of Ding Shu’s Draconian Holocaust (ToS, 9th Level) (10240 gp, 0.1 lb)
Scroll of Elminster’s Effulgent Epuration (ToS, 9th Level) (10240 gp, 0.1 lb)
Scroll of Energy Drain (ToS, 9th Level) (10240 gp, 0.1 lb)
Scroll of Estate Transference (ToS, 9th Level) (10240 gp, 0.1 lb)
Scroll of Eternity of Torture (ToS, 9th Level) (10240 gp, 0.1 lb)
Scroll of Feeblebody (ToS, 9th Level) (10240 gp, 0.1 lb)
Scroll of Genocide (ToS, 9th Level) (10240 gp, 0.1 lb)
Scroll of Harp of War (ToS, 9th Level) (10240 gp, 0.1 lb)
Scroll of Heart Call (ToS, 9th Level) (10240 gp, 0.1 lb)
Scroll of Ivy Siege (ToS, 9th Level) (10240 gp, 0.1 lb)
Scroll of Kiss of Death (ToS, 9th Level) (10240 gp, 0.1 lb)
Scroll of Lorth’s Translocation (ToS, 9th Level) (10240 gp, 0.1 lb)
Scroll of Maddening Oubliette (ToS, 9th Level) (10240 gp, 0.1 lb)
Scroll of Mass Flesh To Salt (ToS, 9th Level) (10240 gp, 0.1 lb)
Scroll of Mass Flesh To Stone (ToS, 9th Level) (10240 gp, 0.1 lb)
Scroll of Mass True Seeing (ToS, 9th Level) (10240 gp, 0.1 lb)
Scroll of Naked Fury (ToS, 9th Level) (10240 gp, 0.1 lb)
Scroll of Pilpin’s Massmorph (ToS, 9th Level) (10240 gp, 0.1 lb)
Scroll of Power Drain (ToS, 9th Level) (10240 gp, 0.1 lb)
Scroll of Power Word Banish (ToS, 9th Level) (10240 gp, 0.1 lb)
Scroll of Prismatic Beam (ToS, 9th Level) (10240 gp, 0.1 lb)
Scroll of Ride the Lightning (ToS, 9th Level) (10240 gp, 0.1 lb)
Scroll of Rip Life (ToS, 9th Level) (10240 gp, 0.1 lb)
Scroll of Rising Colossus (ToS, 9th Level) (10240 gp, 0.1 lb)
Scroll of Scourge of the Horsemen (ToS, 9th Level) (10240 gp, 0.1 lb)
Scroll of Skip Day (ToS, 9th Level) (10240 gp, 0.1 lb)
Scroll of Skycastle (ToS, 9th Level) (10240 gp, 0.1 lb)
Scroll of Stop the Sun (ToS, 9th Level) (10240 gp, 0.1 lb)
Scroll of Tharos’ Temporal Study (ToS, 9th Level) (10240 gp, 0.1 lb)
Scroll of Timelessness (ToS, 9th Level) (10240 gp, 0.1 lb)
Scroll of True Creation (ToS, 9th Level) (10240 gp, 0.1 lb)
Scroll of Whisper’s Mass Teleport (ToS, 9th Level) (10240 gp, 0.1 lb)
Bottled Breath (270 gp, 0.5 lb)
Elixir of Health (120 gp, 0.5 lb)
Oil of Etherealness (1920 gp, 0.5 lb)
Oil of Sharpness (3200 gp, 0.5 lb)
Oil of Slipperiness (480 gp, 0.5 lb)
Philter of Love (90 gp, 0.5 lb)
Potion of Acid Resistance (300 gp, 0.5 lb)
Potion of Animal Friendship (200 gp, 0.5 lb)
Potion of Clairvoyance (960 gp, 0.5 lb)
Potion of Climbing (180 gp, 0.5 lb)
Potion of Cloud Giant Strength (700 gp, 0.5 lb)
Potion of Cold Resistance (300 gp, 0.5 lb)
Potion of Diminution (270 gp, 0.5 lb)
Potion of Fire Breath (150 gp, 0.5 lb)
Potion of Fire Giant Strength (600 gp, 0.5 lb)
Potion of Fire Resistance (300 gp, 0.5 lb)
Potion of Flying (500 gp, 0.5 lb)
Potion of Force Resistance (300 gp, 0.5 lb)
Potion of Frost Giant Strength (500 gp, 0.5 lb)
Potion of Gaseous Form (300 gp, 0.5 lb)
Potion of Giant Size (700 gp, 0.5 lb)
Potion of Greater Healing (150 gp, 0.5 lb)
Potion of Growth (270 gp, 0.5 lb)
Potion of Healing (50 gp, 0.5 lb)
Potion of Heroism (180 gp, 0.5 lb)
Potion of Hill Giant Strength (400 gp, 0.5 lb)
Potion of Invisibility (180 gp, 0.5 lb)
Potion of Invulnerability (3840 gp, 0.5 lb)
Potion of Lightning Resistance (300 gp, 0.5 lb)
Potion of Longevity (9000 gp, 0.5 lb)
Potion of Mind Control (beast) (320 gp, 1 lb)
Potion of Mind Control (humanoid) (320 gp, 1 lb)
Potion of Mind Control (monster) (320 gp, 1 lb)
Potion of Mind Reading (180 gp, 0.5 lb)
Potion of Necrotic Resistance (300 gp, 0.5 lb)
Potion of Poison (100 gp, 0.5 lb)
Potion of Poison Resistance (300 gp, 0.5 lb)
Potion of Psychic Resistance (300 gp, 0.5 lb)
Potion of Radiant Resistance (300 gp, 0.5 lb)
Potion of Resistance (300 gp, 0.5 lb)
Potion of Speed (400 gp, 0.5 lb)
Potion of Stone Giant Strength (500 gp, 0.5 lb)
Potion of Storm Giant Strength (700 gp, 0.5 lb)
Potion of Superior Healing (450 gp, 0.5 lb)
Potion of Supreme Healing (1350 gp, 0.5 lb)
Potion of Thunder Resistance (300 gp, 0.5 lb)
Potion of Vitality (960 gp, 0.5 lb)
Potion of Water Breathing (180 gp, 0.5 lb)
Azorius Charm (500 gp, 0.1 lb)
Boros Charm (500 gp, 0.1 lb)
Charm of Animal Conjuring (750 gp, 0.1 lb)
Charm of Darkvision (500 gp, 0.1 lb)
Charm of Feather Falling (1500 gp, 0.1 lb)
Charm of Heroism (250 gp, 0.1 lb)
Charm of Restoration (1000 gp, 0.1 lb)
Charm of the Slayer (10000 gp, 0.1 lb)
Charm of Vitality (1000 gp, 0.1 lb)
Dimir Charm (500 gp 0.1 lb)
Golgari Charm (500 gp, 0.1 lb)
Gruul Charm (500 gp, 0.1 lb)
Izzet Charm (500 gp, 0.1 lb)
Orzhov Charm (500 gp, 0.1 lb)
Rakdos Charm (500 gp, 0.1 lb)
Selesnya Charm (500 gp, 0.1 lb)
Simic Charm (500 gp, 0.1 lb)
Circlet of Human Perfection (500 gp, 0.5 lb)
Green Copper Ewer (5000 gp, 0.5 lb)
Statuette of Saint Markovia (5000 gp, 0.5 lb)
Alchemy Jug (6000 gp, 12 lb)
Amulet of Health (8000 gp, 1 lb)
Amulet of Proof against Detection and Location (20000 gp, 1 lb)
Amulet of Protection from Turning (5000 gp, 1 lb)
Amulet of the Black Skull (50000 gp, 1 lb)
Amulet of the Planes (160000 gp, 1 lb)
Apparatus of Kwalish (8000 gp, 500 lb)
Azorius Keyrune (5000 gp, 0.5 lb)
Badge of the Watch (5000 gp, 0.5 lb)
Bag of Beans (5000 gp, 0.5 lb)
Bag of Bounty (500 gp, 0.5 lb)
Bag of Devouring (50000 gp, 0.5 lb)
Bag of Holding (4000 gp, 15 lb)
Bag of Tricks, Gray (100000 gp, 0.5 lb)
Bag of Tricks, Rust (100000 gp, 0.5 lb)
Bag of Tricks, Tan (100000 gp, 0.5 lb)
Balance of Harmony (500 gp, 1 lb)
Balloon Pack (500 gp, 0.5 lb)
Banner of the Krig Rune (5000 gp, 0.5 lb)
Bead of Force (960 gp, 0.0625 lb)
Bead of Nourishment (100 gp, 0.5 lb)
Bead of Refreshment (100 gp, 0.5 lb)
Belt of Cloud Giant Strength (100000 gp, 0.5 lb)
Belt of Dwarvenkind (5000 gp, 0.5 lb)
Belt of Fire Giant Strength (100000 gp, 0.5 lb)
Belt of Frost Giant Strength (100000 gp, 0.5 lb)
Belt of Hill Giant Strength (100000 gp, 0.5 lb)
Belt of Stone Giant Strength (100000 gp, 0.5 lb)
Belt of Storm Giant Strength (100000 gp, 0.5 lb)
Black Crystal Tablet (100000 gp, 0.5 lb)
Black Dragon Mask (100000 gp, 0.5 lb)
Blod Stone (5000 gp, 0.5 lb)
Blue Dragon Mask (100000 gp, 0.5 lb)
Book of Exalted Deeds (100000 gp, 5 lb)
Book of Vile Darkness (100000 gp, 5 lb)
Boots of Elvenkind (2500 gp, 0.5 lb)
Boots of False Tracks (100 gp, 0.5 lb)
Boots of Levitation (4000 gp, 0.5 lb)
Boots of Speed (4000 gp, 0.5 lb)
Boots of Striding and Springing (5000 gp, 0.5 lb)
Boots of the Winterlands (10000 gp, 0.5 lb)
Boros Keyrune (5000 gp, 0.5 lb)
Bowl of Commanding Water Elementals (8000 gp, 3 lb)
Bracelet of Rock Magic (50000 gp, 1 lb)
Bracer of Flying Daggers (5000 gp, 0.5 lb)
Bracers of Archery (1500 gp, 0.5 lb)
Bracers of Defense (6000 gp, 0.5 lb)
Brazier of Commanding Fire Elementals (8000 gp, 5 lb)
Brooch of Shielding (7500 gp, 0.5 lb)
Broom of Flying (8000 gp, 3 lb)
Candle of Invocation (100000 gp, 0.5 lb)
Candle of the Deep (100 gp, 0.5 lb)
Cap of Water Breathing (1000 gp, 0.5 lb)
Cape of the Mountebank (8000 gp, 0.5 lb)
Carpet of Flying (12000 gp, 0.5 lb)
Censer of Controlling Air Elementals (8000 gp, 1 lb)
Charlatan's Die (100 gp, 0.5 lb)
Chest of Preserving (100 gp, 25 lb)
Chime of Opening (1500 gp, 1 lb)
Circlet of Blasting (1500 gp, 0.5 lb)
Claw of the Wyrm Rune (5000 gp, 0.5 lb)
Claws of the Umber Hulk ( 5000gp, 0.5 lb)
Cleansing Stone (100 gp, 0.5 lb)
Cloak of Arachnida (5000 gp, 0.5 lb)
Cloak of Billowing (100 gp, 0.5 lb)
Cloak of Displacement (60000 gp, 0.5 lb)
Cloak of Elvenkind (5000 gp, 0.5 lb)
Cloak of Invisibility (80000 gp, 0.5 lb)
Cloak of Many Fashions (100 gp, 0.5 lb)
Cloak of Protection (3500 gp, 0.5 lb)
Cloak of the Bat (6000 gp, 0.5 lb)
Cloak of the Manta Ray (6000 gp, 0.5 lb)
Clockwork Amulet (100 gp, 0.5 lb)
Clothes of Mending (100 gp, 0.5 lb)
Conch of Teleportation (50000 gp, 0.5 lb)
Crystal Ball (50000 gp, 3 lb)
Crystal Ball of Mind Reading (100000 gp, 3 lb)
Crystal Ball of Telepathy (100000 gp, 3 lb)
Crystal Ball of True Seeing (100000 gp, 3 lb)
Cube of Force (16000 gp, 0.5 lb)
Cubic Gate (40000 gp, 0.5 lb)
Daern's Instant Fortress (75000 gp, 0.5 lb)
Dark Shard Amulet (100 gp, 0.5 lb)
Decanter of Endless Water (135000 gp, 2 lb)
Deck of Illusions (6120 gp, 0.5 lb)
Deck of Many Things (100000 gp, 0.5 lb)
Deck of Several Things (100000 gp, 0.5 lb)
Devastation Orb of Air (50000 gp, 0.5 lb)
Devastation Orb of Earth (50000 gp, 0.5 lb)
Devastation Orb of Fire (50000 gp, 0.5 lb)
Devastation Orb of Water (50000 gp, 0.5 lb)
Dimensional Shackles (3000 gp, 0.5 lb)
Dimir Keyrune (50000 gp, 0.5 lb)
Docent (5000 gp, 0.5 lb)
Dodecahedron of Doom (5000 gp, 0.5 lb)
Draakhorn (100000 gp, 0.5 lb)
Dread Helm (100 gp, 0.5 lb)
Driftglobe (750 gp, 1 lb)
Dust of Disappearance (300 gp, 0.5 lb)
Dust of Dryness (120 gp, 0.5 lb)
Dust of Sneezing and Choking (480 gp, 0.5 lb)
Eagle Whistle (5000 gp, 1 lb)
Ear Horn of Hearing (100 gp, 0.5 lb)
Efreeti Bottle (100000 gp, 1 lb)
Elemental Gem (960 gp, 0.5 lb)
Elemental Gem, Blue Sapphire (500 gp, 0.5 lb)
Elemental Gem, Emerald (500 gp, 0.5 lb)
Elemental Gem, Red Corundum (500 gp, 0.5 lb)
Elemental Gem, Yellow Diamond (500 gp, 0.5 lb)
Enduring Spellbook (100 gp, 0.5 lb)
Ersatz Eye (100 gp, 0.5 lb)
Everbright Lantern (100 gp, 0.5 lb)
Eversmoking Bottle (1000 gp, 1 lb)
Eye of Vecna (100000 gp, 0.5 lb)
Eyes of Charming (3000 gp, 0.5 lb)
Eyes of Minute Seeing (2500 gp, 0.5 lb)
Eyes of the Eagle (2500 gp, 0.5 lb)
Feather of Diatryma Summoning (5000 gp, 0.5 lb)
Feather Token (100 gp, 0.5 lb)
Figurine of Wondrous Power, Bronze Griffon (8000 gp, 0.5 lb)
Figurine of Wondrous Power, Ebony Fly (6000 gp, 0.5 lb)
Figurine of Wondrous Power, Golden Lion (600 gp, 0.5 lb)
Figurine of Wondrous Power, Ivory Goat of Travail (400 gp, 0.5 lb)
Figurine of Wondrous Power, Ivory Goat of Traveling (1000 gp, 0.5 lb)
Figurine of Wondrous Power, Ivory Goat of Terror (20000 gp, 0.5 lb)
Figurine of Wondrous Power, Marble Elephant (6000 gp, 0.5 lb)
Figurine of Wondrous Power, Obsidian Steed (128000 gp, 0.5 lb)
Figurine of Wondrous Power, Onyx Dog (3000 gp, 0.5 lb)
Figurine of Wondrous Power, Serpentine Owl (8000 gp, 0.5 lb)
Figurine of Wondrous Power, Silver Raven (5000 gp, 0.5 lb)
Folding Boat (10000 gp, 4 lb)
Galder's Bubble Pipe (5000 gp, 0.5 lb)
Gauntlets of Ogre Power (8000 gp, 0.5 lb)
Gavel of the Venn Rune (5000 gp, 0.5 lb)
Gem of Brightness (5000 gp, 1 lb)
Gem of Seeing (32000 gp, 1 lb)
Ghost Lantern (100000 gp, 1 lb)
Glamerweave (100 gp, 0.5 lb)
Gloves of Missile Snaring (3000 gp, 0.5 lb)
Gloves of Swimming and Climbing (2000 gp, 0.5 lb)
Gloves of Thievery (5000 gp, 0.5 lb)
Gnomengarde Grenade (5000 gp, 0.5 lb)
Goggles of Night (1500 gp, 0.5 lb)
Golgari Keyrune (50000 gp, 0.5 lb)
Green Dragon Mask (100000 gp, 0.5 lb)
Gruul Keyrune (5000 gp, 0.5 lb)
Hand of Vecna (100000 gp, 0.5 lb)
Hat of Disguise (5000 gp, 0.5 lb)
Hat of Vermin (100 gp, 0.5 lb)
Hat of Wizardry (100 gp, 0.5 lb)
Headband of Intellect (500 gp, 0.5 lb)
Hell Hound Cloak (5000 gp, 1 lb)
Helm of Brilliance (100000 gp, 0.5 lb)
Helm of Comprehending Languages (500 gp, 0.5 lb)
Helm of Telepathy (12000 gp, 0.5 lb)
Helm of Teleportation (64000 gp, 0.5 lb)
Helm of the Scavenger (100000 gp, 0.5 lb)
Heward's Handy Haversack (2000 gp, 5 lb)
Heward's Handy Spice Pouch (100 gp, 0.5 lb)
Holy Symbol of Ravenkind (100000 gp, 0.5 lb)
Horn of Blasting (450 gp, 2 lb)
Horn of Silent Alarm (100 gp, 0.5 lb)
Horn of the Endless Maze (5000 gp, 2 lb)
Horn of Valhalla, Brass (8400 gp, 2 lb)
Horn of Valhalla, Bronze (11200 gp, 2 lb)
Horn of Valhalla, Iron (14000 gp, 2 lb)
Horn of Valhalla, Silver (5600 gp, 2 lb)
Horseshoes of a Zephyr (1500 gp, 0.5 lb)
Horseshoes of Speed (5000 gp, 0.5 lb)
Icon of Ravenloft (100000 gp, 10 lb)
Illusionist's Bracers (50000 gp, 0.5 lb)
Infernal Tack (100000 gp, 0.5 lb)
Ingot of the Skold Rune (50000 gp, 0.5 lb)
Inquisitive's Goggles (500 gp, 0.5 lb)
Insignia of Claws (500 gp, 0.5 lb)
Ioun Stone, Absorption (2400 gp, 0.5 lb)
Ioun Stone, Agility (3000 gp, 0.5 lb)
Ioun Stone, Awareness (12000 gp, 0.5 lb)
Ioun Stone, Fortitude (3000 gp, 0.5 lb)
Ioun Stone, Greater Absorption (31000 gp, 0.5 lb)
Ioun Stone, Historical Knowledge (5000 gp, 0.5 lb)
Ioun Stone, Insight (3000 gp, 0.5 lb)
Ioun Stone, Intellect (5000 gp, 0.5 lb)
Ioun Stone, Language Knowledge (5000 gp, 0.5 lb)
Ioun Stone, Leadership (3000 gp, 0.5 lb)
Ioun Stone, Mastery (15000 gp, 0.5 lb)
